"sampleID" "HLAA_C_t" "HLAA_M_t" "HLAA_LOH_t" "HLAB_C_t" "HLAB_M_t" "HLAB_LOH_t" "HLAC_C_t" "HLAC_M_t" "HLAC_LOH_t" "TP53_C_t" "TP53_M_t" "TP53_LOH_t"
"27" "39b3d13a740c152f1cd71e35b907dfcf_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"28" "39ea3bb7a3b54821acf87bf0cc746c19_gdc_realn_genes.csv" 2 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"29" "3a1b9101f270a51673ba1fbf388a1482_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 1 0 TRUE
"30" "3cf3819aa7c6eb554e8e0ec71ecb98b4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"31" "406774b8ddeb72c207ffe92ee2cb716a_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 2 0 TRUE
"32" "41750e36391b4a4189d5053f838a32c5_gdc_realn_genes.csv" 7 3 FALSE 4 1 FALSE 6 1 FALSE 2 0 TRUE
"33" "42549bbc37936460b908f231e6191b23_gdc_realn_genes.csv" 5 2 FALSE 4 2 FALSE 4 2 FALSE 3 0 TRUE
"34" "42b35ac5ce1b8ec30fa238ae17575ce3_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 3 0 TRUE
"35" "4472a64f4022a553a162e8f5adc8da26_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"36" "4523ab60daa8fdf1016cbd18af3dbb5c_gdc_realn_genes.csv" 4 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"37" "4710beca73f2aae081051a99d5bf5aa5_gdc_realn_genes.csv" 2 1 FALSE 2 NA NA 2 1 FALSE 1 0 TRUE
"38" "4a334adcfc4e28eb8222f4c439d75008_gdc_realn_genes.csv" 5 2 FALSE 5 NA NA 5 2 FALSE 1 0 TRUE
"39" "4a629f5598fef7c5773b050ab968a44c_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 3 0 TRUE
"40" "4a8474f7122242a1f299606fe5429f7e_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 3 0 TRUE
"41" "4abe78f38c3ed6d4063d02f410dca522_gdc_realn_genes.csv" 6 0 TRUE 5 2 FALSE 5 2 FALSE 4 0 TRUE
"42" "4c62940439a5052b1d86281b207028af_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"43" "4f3e9d90aed590b1a706e289f10a3fa6_gdc_realn_genes.csv" 6 1 FALSE 3 0 TRUE 3 0 TRUE 3 0 TRUE
"44" "4fe325b8ca2f5a283ab6eeda1241ad19_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"45" "526056dcc6c96431b9443d327729d3b6_gdc_realn_genes.csv" 5 2 FALSE 4 2 FALSE 3 1 FALSE 2 0 TRUE
"46" "53ded6f1c241459a134f4c16ae009250_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 3 0 TRUE
"47" "53f19ac420a13561e1e22d9c80ebaae9_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"48" "58c33ace853a426ebdb0c41de1710d35_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 3 1 FALSE
"49" "591d17436a3315635c0c56f910b207ea_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"50" "5c94559547efe6299f9772c57f5de397_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"51" "620958881fe54bb58e1505b83a93d71a_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"52" "622175782193b9545690bdcc05a879b8_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 3 0 TRUE
"53" "627067d26ea31d490ed22314d4bbd08f_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 1 0 TRUE
"54" "63c015d525f2286367439074e11a5681_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 1 0 TRUE
"55" "669d569f5fe6b04aa6f8476b305770aa_gdc_realn_genes.csv" 6 3 FALSE 6 2 FALSE 6 3 FALSE 3 0 TRUE
"56" "66b79146a08217af07912322c6248335_gdc_realn_genes.csv" 4 2 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"57" "67c4dae44efb6f957423847db7f0eb51_gdc_realn_genes.csv" 2 1 FALSE 2 NA NA 2 1 FALSE 1 0 TRUE
"58" "698d18a0217b31ce25bea87df243b977_gdc_realn_genes.csv" 2 2 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"59" "6a75434428a29866cc39a2d255910eb6_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 2 0 TRUE
"60" "6aa4253685320019fdb37f4867ad1f6f_gdc_realn_genes.csv" 3 2 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"61" "6b78fdb4a3d6dfa6fcb495275f211ad0_gdc_realn_genes.csv" 1 0 TRUE 2 1 FALSE 2 0 TRUE 1 0 TRUE
"62" "6caeb0feea25c0cb4b75b78f83fd3507_gdc_realn_genes.csv" 1 0 TRUE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"63" "6e0de0a67fc8adf06ddf94ce68188383_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"64" "6f6da6cbea41ef666f204f64c7502c30_gdc_realn_genes.csv" 4 1 FALSE 3 1 FALSE 5 3 FALSE 2 0 TRUE
"65" "701aca66e988e8145df3c2a72fc0453a_gdc_realn_genes.csv" 2 2 FALSE 2 1 FALSE 2 1 FALSE 2 0 TRUE
"66" "71891492111e49e30df8f4bf7d2bb63c_gdc_realn_genes.csv" 7.08463793789765 0 TRUE 5 1 FALSE 5 1 FALSE 2 0 TRUE
"67" "728d1fb15a1d2e731ef1dd567cadfeb1_gdc_realn_genes.csv" 6 1 FALSE 7 1 FALSE 4 0 TRUE 2 0 TRUE
"68" "73e44fdb00f7b3e5b3bf42154cc8dc8d_gdc_realn_genes.csv" 6 2 FALSE 6 2 FALSE 6 2 FALSE 2 0 TRUE
"69" "753e7c8b620c270bc8173c545b141c4e_gdc_realn_genes.csv" 3 1 FALSE 2 1 FALSE 2 1 FALSE 2 0 TRUE
"70" "7967f4c28bc02727af9f52ea192d2679_gdc_realn_genes.csv" 4 2 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"71" "7c7ef95fbac93ec90a602b36fbf6b1e1_gdc_realn_genes.csv" 2 1 FALSE 1 0 TRUE 1 0 TRUE 1 0 TRUE
"72" "7e69d320b2fbe1e672c97a97ae304557_gdc_realn_genes.csv" 4 2 FALSE 7 2 FALSE 7 2 FALSE 2 0 TRUE
"73" "7ea981fe075c3b52eb37e5dd7852a88b_gdc_realn_genes.csv" 5.81797749244502 1 FALSE 5 1 FALSE 5 1 FALSE 3 0 TRUE
"74" "7ec8d58cd1ebf3413998144f5bfb0d56_gdc_realn_genes.csv" 8.6246508780796 3 FALSE 7 3 FALSE 7 3 FALSE 2 0 TRUE
"75" "8284d30318a75d91ab13cc8ccc1f885c_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"76" "837683c324871274fd81d716e08c077d_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 0 TRUE
"77" "842fd3d263ae713d13d1831bc02825fc_gdc_realn_genes.csv" 6 2 FALSE 6 2 FALSE 6 2 FALSE 4 0 TRUE
"78" "86df7ac83fff793eab1ae16dce8ed25f_gdc_realn_genes.csv" 6 1 FALSE 6 1 FALSE 6 1 FALSE 2 0 TRUE
"79" "87ce91415237ba85aa97ae964055bc5d_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 4 0 TRUE
"80" "88122d5a7c6e7060cbb572ec95dac305_gdc_realn_genes.csv" 1.55671691855417 0 TRUE 1 NA NA 1.28601502161241 0 TRUE 1 0 TRUE
"81" "885951bd9513d39a36f69ff51c7959cc_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 1 0 TRUE
"82" "8928ec4280373b65cd517ca5e9025787_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"83" "8a34d5bfa9e8635667511d8b738196a1_gdc_realn_genes.csv" 4 1 FALSE 3 NA NA 3 1 FALSE 2 0 TRUE
"84" "8a6904a5dd83e8227cefff11fd1acf63_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 2 0 TRUE
"85" "8d439dc98525fd0ea35233f83b7406be_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"86" "8e9bd967836dc7edbb92f70520d7d0ba_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 2 0 TRUE
"87" "9224bd66dc0dd16ebb5ee431e4684171_gdc_realn_genes.csv" 1 0 TRUE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"88" "92a86b39f34711fff8dcfbf021658c00_gdc_realn_genes.csv" 5 3 FALSE 6 2 FALSE 6 2 FALSE 9.51320116674331 NA NA
"89" "956d5deb691f5b21617142b74e4b43a8_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 0 TRUE
"90" "9ad3cf7c20098a0cd98c85bdee353aa3_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"91" "9b9edbe396b1ce149ede6e423172dafe_gdc_realn_genes.csv" 2 0 TRUE 3 0 TRUE 2 0 TRUE 1 0 TRUE
"92" "9cab2050a181d02fba501e3a1457507a_gdc_realn_genes.csv" 5 2 FALSE 4 1 FALSE 3 1 FALSE 5 0 TRUE
"93" "9cc1297d0ed71445c59ab1fa672643db_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 3 0 TRUE
"94" "9dad5502f3ebfda5a7dd2e94e0ef6ec4_gdc_realn_genes.csv" 4 1 FALSE 6 2 FALSE 6 2 FALSE 4 0 TRUE
"95" "9f77a06e061b10c5ef45bec8b7c09ae7_gdc_realn_genes.csv" 8.63422374217318 3 FALSE 6 3 FALSE 6 2 FALSE 4 0 TRUE
"96" "a084d221946fc2c5d2bf8f10f954b34a_gdc_realn_genes.csv" 4 2 FALSE 6 3 FALSE 4 3 FALSE 3 0 TRUE
"97" "a1d77a974f879b3e6d046d1270b9dd71_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 3 0 TRUE
"98" "a1f01cf7dc34173f730108120c0d36d4_gdc_realn_genes.csv" 4 0 TRUE 4 1 FALSE 4 1 FALSE 2 0 TRUE
"99" "a22e176fc4fca69429cbb98e9d286860_gdc_realn_genes.csv" 2 1 FALSE 8.40776132557013 1 FALSE 3 1 FALSE 1 0 TRUE
"100" "a24d1e77a7e6c388c5e5750109c1787a_gdc_realn_genes.csv" 2 0 TRUE 2 1 FALSE 2 NA NA 1 0 TRUE
"101" "a4d8464a71059c0d7204e74ecdcc307f_gdc_realn_genes.csv" 4 1 FALSE 4 2 FALSE 4 2 FALSE 1 0 TRUE
"102" "a50d31c692a740859a787b298b070f2e_gdc_realn_genes.csv" 4 0 TRUE 4 0 TRUE 4 0 TRUE 2 0 TRUE
"103" "a5c97e46b1451fba5992b0766e6faa33_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"104" "a6050fcf2f410e9b7ea5c795b581efba_gdc_realn_genes.csv" 3 1 FALSE 2 1 FALSE 2 NA NA 2 1 FALSE
"105" "a6bfbbf5cb4fa7afe5d855860a5d74a7_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"106" "a72af5061b2ed431f1e32c69b0b46ae2_gdc_realn_genes.csv" 4 1 FALSE 2 1 FALSE 2 1 FALSE 2 0 TRUE
"107" "a72caa318b58e924fbcb70aef3383a51_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"108" "a77b4b93215f2ac1023bc17d4abe9b68_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"109" "a971dd8fd578796bb405e084d2cdcc95_gdc_realn_genes.csv" 4 3 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"110" "a9ba333238fc591a96b708691b30b1bd_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 1 0 TRUE
"111" "aac842a0e83661702c1a98f63033a835_gdc_realn_genes.csv" 1 1 FALSE 1 0 TRUE 1 NA NA 1 0 TRUE
"112" "abb9504547d4c49fadf15631bc86ec74_gdc_realn_genes.csv" 4 1 FALSE 9.89762032060091 1 FALSE 3 1 FALSE 0 0 TRUE
"113" "ac9e6dd9d4276f5e87508f647f047a91_gdc_realn_genes.csv" 3 2 FALSE 1 NA NA 3 1 FALSE 3 0 TRUE
"114" "ad1e9a14f8c529208b69b064a3965107_gdc_realn_genes.csv" 3 1 FALSE 3 NA NA 3 1 FALSE 2 0 TRUE
"115" "ad4306bdc434ec2ae1c4c564cdba427b_gdc_realn_genes.csv" 6 2 FALSE 5 2 FALSE 5 2 FALSE 2 0 TRUE
"116" "ae8ac1bd92e34f28ee24c7c676df4dce_gdc_realn_genes.csv" 4 0 TRUE 4 0 TRUE 4 0 TRUE 3 0 TRUE
"117" "af10232ca68b42bf50d869945ba201f8_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 1 0 TRUE
"118" "b046756675cfef0f4d5100c73cc1de20_gdc_realn_genes.csv" 4 2 FALSE 3 1 FALSE 5 NA NA 1 0 TRUE
"119" "b10bc1209c4828c3fd175fae79e1aeef_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 4 0 TRUE
"120" "b289926eb433b763cf2d2b9ba606c83c_gdc_realn_genes.csv" 5 0 TRUE 3 0 TRUE 3 0 TRUE 2 0 TRUE
"121" "b4b48c38a71298e58dc1ef2fb99dba6d_gdc_realn_genes.csv" 7 2 FALSE 3 1 FALSE 7 1 FALSE 2 0 TRUE
"122" "b6c7cba7b9637db06758e747cbf8a195_gdc_realn_genes.csv" 5 0 TRUE 4 0 TRUE 4 0 TRUE 4 0 TRUE
"123" "b79b1f435df5a5365d9523b52a78c058_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 2 1 FALSE 2 NA NA
"124" "b83c6ffe9cac27172cbe348e0ecf9bf8_gdc_realn_genes.csv" 4 2 FALSE 2 NA NA 4 2 FALSE 1 0 TRUE
"125" "b9fc97d4f2a0c5636c3bb9c3098a47a6_gdc_realn_genes.csv" 4 1 FALSE 5 2 FALSE 3 1 FALSE 3 0 TRUE
"126" "bb4590c8d2a9cb43a4e777008bb0dfce_gdc_realn_genes.csv" 6 3 FALSE 6 1 FALSE 3 0 TRUE 2 0 TRUE
"127" "bd56394232fec356955c8ca9af3312bb_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"128" "bff5e018cb49c261e87ee14fa91e9453_gdc_realn_genes.csv" 6 0 TRUE 5 1 FALSE 5 1 FALSE 2 0 TRUE
"129" "c22e135ff14a7375a41e6417145d7257_gdc_realn_genes.csv" 4 1 FALSE 6 2 FALSE 6 2 FALSE 2.02739686131531 0 TRUE
"130" "c23998773ffb923266c6ed5f04eaaca2_gdc_realn_genes.csv" 4 NA NA 3 1 FALSE 4 NA NA 3 0 TRUE
"131" "c359d66fc7c22e87c669acb9c9658aa6_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 1 0 TRUE
"132" "c411f6094ca6555ff30a91dc525b450f_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"133" "c45f8b258ae7fa626ba91ab998bea0b9_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 3 0 TRUE
"134" "c5e615205cb6d9fd545e7ef0e9934a6a_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"135" "c74977b0e8f289f707a972a8bd2ad18b_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 3 0 TRUE
"136" "c79eb98773af8396d6eaa8a682124799_gdc_realn_genes.csv" 3 0 TRUE 2 0 TRUE 6.49108398771016 2 FALSE 4 0 TRUE
"137" "c95ea8ef150b7b9c2d17067add98f4b0_gdc_realn_genes.csv" 6 0 TRUE 6 0 TRUE 6 0 TRUE 4 0 TRUE
"138" "cbbe203ca58ce456d67d482b407e33f4_gdc_realn_genes.csv" 5 0 TRUE 5 0 TRUE 5 0 TRUE 5 0 TRUE
"139" "cc017f2d9f0cb0943658b7863f84f04b_gdc_realn_genes.csv" 5 2 FALSE 4 1 FALSE 4 1 FALSE 2 0 TRUE
"140" "cd8cb72e1524b0f74a4d320d3d367b45_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 2 0 TRUE
"141" "ceda10f38206dfd2ee8e67f857116879_gdc_realn_genes.csv" 6 2 FALSE 4 2 FALSE 6 3 FALSE 2 0 TRUE
"142" "d5e2c92e46635436e57ddd83916017b3_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 4 NA NA
"143" "d71f78ca41167d7c51c524880e41b3bf_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"144" "d794268cd5b0089c064063f882f92ecb_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"145" "d7e8470208c65a3f42e1640ae875ee8a_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 2 0 TRUE
"146" "da8127f3412615927164ae081168714a_gdc_realn_genes.csv" 3 0 TRUE 2 NA NA 2 0 TRUE 2 0 TRUE
"147" "db4809d055133e7aa4724aaa2071e506_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"148" "db75518a1d499d7b92e546aab64e5ca1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"149" "dda74474d98ed32b9eae17afcf9b3d81_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"150" "ddda5a6809b3d784ede06f552e315eff_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"151" "ded855eb51b50e2611adab72b6c4301f_gdc_realn_genes.csv" 3 2 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"152" "def06f23a82f103e700f204cd1cb8073_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"153" "dfb2f198fc6c1ff9db8171cc3ca66044_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"154" "e0bbcc1f7e743adfcc3784a17b863dd1_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 1.27935732004717 0 TRUE
"155" "e11cf01a46eacd6af6c4e1d3c150cc5e_gdc_realn_genes.csv" 3.5 2 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"156" "e205a4fa2c03aacff813fd2456879b45_gdc_realn_genes.csv" 3 1 FALSE 2 1 FALSE 5 1 FALSE 2 0 TRUE
"157" "e38359776a267e900e6e2eee9d79a2ac_gdc_realn_genes.csv" 1 0 TRUE 2 0 TRUE 2 0 TRUE 1 0 TRUE
"158" "e3c19a84ec8abff917c8ef4e58676c74_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"159" "e3fe57f81ece6bab93f20c0c3b0e8804_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 3 0 TRUE
"160" "e528602acbcfdbcd37040af535b4008f_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 NA NA
"161" "e617adb4bcc3f1113c67ad16681f09c8_gdc_realn_genes.csv" 2 0 TRUE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"162" "e62a28fba1fde547e2ef054bd2495963_gdc_realn_genes.csv" 3 NA NA 2 1 FALSE 2 1 FALSE 1 0 TRUE
"163" "ec47f322db49e85c11b5cbe6ef4dc8b5_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"164" "ed5fed254a70c22eff1a4e5e23c6f50b_gdc_realn_genes.csv" 3 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"165" "ed9283c500f5b389065939a67a94fad1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"166" "f2843f34225956d19baae846c3bd0071_gdc_realn_genes.csv" 0.42743190982417 NA NA 1 0 TRUE 1 0 TRUE 1 0 TRUE
"167" "f3d26d5e2fb949a29b361978da942f2e_gdc_realn_genes.csv" 3 0 TRUE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"168" "f58aabbd7a2e3453cf21580112800d09_gdc_realn_genes.csv" 2 0 TRUE 1 0 TRUE 4 0 TRUE 1 0 TRUE
"169" "fb0cdc78a442a717833fe178d6819292_gdc_realn_genes.csv" 6 1 FALSE 3 0 TRUE 3 0 TRUE 2 0 TRUE
"170" "fb5f583f2296299b66c1ebe87aabf4d6_gdc_realn_genes.csv" 3 2 FALSE 4.40439426917743 1 FALSE 5 1 FALSE 2 0 TRUE
"171" "ff84b8d6cf264e0c9acb5faf9faab488_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
